video_uid,origin_video_id,component_index,parent_start_sec,parent_end_sec,cvdf_source_location
876dad36-879c-42eb-977d-b500f7c141d3,022_0705_0123,8,2126.4,2658.0,s3://ego4d-kaust/batch2/022/022_0705_0123/imu/GH050123-imu.csv
876dad36-879c-42eb-977d-b500f7c141d3,022_0705_0123,9,2126.4,2658.0,s3://ego4d-kaust/batch2/022/022_0705_0123/videos/GH050123.mp4
876dad36-879c-42eb-977d-b500f7c141d3,022_0705_0123,10,2658.0,3189.6,s3://ego4d-kaust/batch2/022/022_0705_0123/videos/GH060123.mp4
876dad36-879c-42eb-977d-b500f7c141d3,022_0705_0123,11,2658.0,3189.6,s3://ego4d-kaust/batch2/022/022_0705_0123/imu/GH060123-imu.csv
876dad36-879c-42eb-977d-b500f7c141d3,022_0705_0123,12,3189.6,3721.2,s3://ego4d-kaust/batch2/022/022_0705_0123/imu/GH070123-imu.csv
876dad36-879c-42eb-977d-b500f7c141d3,022_0705_0123,13,3189.6,3721.2,s3://ego4d-kaust/batch2/022/022_0705_0123/videos/GH070123.mp4
876dad36-879c-42eb-977d-b500f7c141d3,022_0705_0123,14,3721.2,4010.17,s3://ego4d-kaust/batch2/022/022_0705_0123/imu/GH080123-imu.csv
876dad36-879c-42eb-977d-b500f7c141d3,022_0705_0123,15,3721.2,4010.17,s3://ego4d-kaust/batch2/022/022_0705_0123/videos/GH080123.mp4
ad09372b-2863-4de9-a86c-c46b2f502fe4,unict_032_1079,0,0.0,532.07,videos/unict_032_1079/imu_data/video_chunk_00.csv
ad09372b-2863-4de9-a86c-c46b2f502fe4,unict_032_1079,1,0.0,532.07,s3://ego4d-unict/videos/unict_032_1079/mp4_data/video_chunk_00.mp4
ad09372b-2863-4de9-a86c-c46b2f502fe4,unict_032_1079,2,532.07,1064.14,s3://ego4d-unict/videos/unict_032_1079/mp4_data/video_chunk_01.mp4
ad09372b-2863-4de9-a86c-c46b2f502fe4,unict_032_1079,3,532.07,1064.14,videos/unict_032_1079/imu_data/video_chunk_01.csv
ad09372b-2863-4de9-a86c-c46b2f502fe4,unict_032_1079,4,1064.14,1596.21,videos/unict_032_1079/imu_data/video_chunk_02.csv
ad09372b-2863-4de9-a86c-c46b2f502fe4,unict_032_1079,5,1064.14,1596.21,s3://ego4d-unict/videos/unict_032_1079/mp4_data/video_chunk_02.mp4
ad09372b-2863-4de9-a86c-c46b2f502fe4,unict_032_1079,6,1596.21,2128.28,videos/unict_032_1079/imu_data/video_chunk_03.csv
ad09372b-2863-4de9-a86c-c46b2f502fe4,unict_032_1079,7,1596.21,2128.28,s3://ego4d-unict/videos/unict_032_1079/mp4_data/video_chunk_03.mp4
ad09372b-2863-4de9-a86c-c46b2f502fe4,unict_032_1079,8,2128.28,2660.3500000000004,videos/unict_032_1079/imu_data/video_chunk_04.csv
ad09372b-2863-4de9-a86c-c46b2f502fe4,unict_032_1079,9,2128.28,2660.3500000000004,s3://ego4d-unict/videos/unict_032_1079/mp4_data/video_chunk_04.mp4
ad09372b-2863-4de9-a86c-c46b2f502fe4,unict_032_1079,10,2660.3500000000004,3192.4200000000005,s3://ego4d-unict/videos/unict_032_1079/mp4_data/video_chunk_05.mp4
ad09372b-2863-4de9-a86c-c46b2f502fe4,unict_032_1079,11,2660.3500000000004,3192.4200000000005,videos/unict_032_1079/imu_data/video_chunk_05.csv
ad09372b-2863-4de9-a86c-c46b2f502fe4,unict_032_1079,12,3192.4200000000005,3325.3900000000003,s3://ego4d-unict/videos/unict_032_1079/mp4_data/video_chunk_06.mp4
ad09372b-2863-4de9-a86c-c46b2f502fe4,unict_032_1079,13,3192.4200000000005,3325.3900000000003,videos/unict_032_1079/imu_data/video_chunk_06.csv
40eeac41-9ec3-4960-b0b3-77074a6ad5b3,unict_024_0492,0,0.0,531.07,s3://ego4d-unict/videos/unict_024_0492/mp4_data/video_chunk_00.mp4
40eeac41-9ec3-4960-b0b3-77074a6ad5b3,unict_024_0492,1,0.0,531.07,s3://ego4d-unict/videos/unict_024_0492/imu_data/video_chunk_00.csv
40eeac41-9ec3-4960-b0b3-77074a6ad5b3,unict_024_0492,2,531.07,1063.14,s3://ego4d-unict/videos/unict_024_0492/mp4_data/video_chunk_01.mp4
40eeac41-9ec3-4960-b0b3-77074a6ad5b3,unict_024_0492,3,531.07,1063.14,s3://ego4d-unict/videos/unict_024_0492/imu_data/video_chunk_01.csv
40eeac41-9ec3-4960-b0b3-77074a6ad5b3,unict_024_0492,4,1063.14,1595.21,s3://ego4d-unict/videos/unict_024_0492/imu_data/video_chunk_02.csv
40eeac41-9ec3-4960-b0b3-77074a6ad5b3,unict_024_0492,5,1063.14,1595.21,s3://ego4d-unict/videos/unict_024_0492/mp4_data/video_chunk_02.mp4
40eeac41-9ec3-4960-b0b3-77074a6ad5b3,unict_024_0492,6,1595.21,1793.28,s3://ego4d-unict/videos/unict_024_0492/mp4_data/video_chunk_03.mp4
40eeac41-9ec3-4960-b0b3-77074a6ad5b3,unict_024_0492,7,1595.21,1793.28,s3://ego4d-unict/videos/unict_024_0492/imu_data/video_chunk_03.csv
40eeac41-9ec3-4960-b0b3-77074a6ad5b3,unict_024_0492,8,1793.28,1991.35,REDACTED
ba01d474-f7dd-48f1-863d-80dcf1a60ea4,subject00032_video00005,0,0.0,300.03,s3://ego4d-minnesota/subject00032/video00005/part000.MP4
ba01d474-f7dd-48f1-863d-80dcf1a60ea4,subject00032_video00005,1,300.03,600.06,s3://ego4d-minnesota/subject00032/video00005/part001.MP4
ba01d474-f7dd-48f1-863d-80dcf1a60ea4,subject00032_video00005,2,600.06,900.0899999999999,s3://ego4d-minnesota/subject00032/video00005/part002.MP4
ba01d474-f7dd-48f1-863d-80dcf1a60ea4,subject00032_video00005,3,900.0899999999999,1200.12,s3://ego4d-minnesota/subject00032/video00005/part003.MP4
ba01d474-f7dd-48f1-863d-80dcf1a60ea4,subject00032_video00005,4,1200.12,1500.1499999999999,s3://ego4d-minnesota/subject00032/video00005/part004.MP4
ba01d474-f7dd-48f1-863d-80dcf1a60ea4,subject00032_video00005,5,1500.1499999999999,1800.1799999999998,s3://ego4d-minnesota/subject00032/video00005/part005.MP4
ba01d474-f7dd-48f1-863d-80dcf1a60ea4,subject00032_video00005,6,1800.1799999999998,1800.31,s3://ego4d-minnesota/subject00032/video00005/part006.MP4
968139e2-987e-4615-a2d4-fa2e683bae8a,0289_001_018_001_004_036_001,0,0.0,1058.07,REDACTED
968139e2-987e-4615-a2d4-fa2e683bae8a,0289_001_018_001_004_036_001,1,1058.07,2116.14,s3://ego4d-iiith/videos/0289_001_018_001_004_036_001/0289_001_018_001_004_036_001_2.MP4
968139e2-987e-4615-a2d4-fa2e683bae8a,0289_001_018_001_004_036_001,2,2116.14,3174.21,s3://ego4d-iiith/videos/0289_001_018_001_004_036_001/0289_001_018_001_004_036_001_3.MP4
968139e2-987e-4615-a2d4-fa2e683bae8a,0289_001_018_001_004_036_001,3,3174.21,3280.75,s3://ego4d-iiith/videos/0289_001_018_001_004_036_001/0289_001_018_001_004_036_001_4.MP4
acc20eec-1a35-47f3-8f67-9fa51b7cbd98,0589_001_022_001_001_085_001,0,0.0,1058.07,REDACTED
acc20eec-1a35-47f3-8f67-9fa51b7cbd98,0589_001_022_001_001_085_001,1,1058.07,2116.14,REDACTED
acc20eec-1a35-47f3-8f67-9fa51b7cbd98,0589_001_022_001_001_085_001,2,2116.14,3174.21,REDACTED
acc20eec-1a35-47f3-8f67-9fa51b7cbd98,0589_001_022_001_001_085_001,3,3174.21,4232.28,REDACTED
acc20eec-1a35-47f3-8f67-9fa51b7cbd98,0589_001_022_001_001_085_001,4,4232.28,5290.349999999999,REDACTED
acc20eec-1a35-47f3-8f67-9fa51b7cbd98,0589_001_022_001_001_085_001,5,5290.349999999999,6348.419999999999,REDACTED
acc20eec-1a35-47f3-8f67-9fa51b7cbd98,0589_001_022_001_001_085_001,6,6348.419999999999,7406.489999999999,s3://ego4d-iiith/videos/0589_001_022_001_001_085_001/0589_001_022_001_001_085_001_7.MP4
acc20eec-1a35-47f3-8f67-9fa51b7cbd98,0589_001_022_001_001_085_001,7,7406.489999999999,8464.56,REDACTED
acc20eec-1a35-47f3-8f67-9fa51b7cbd98,0589_001_022_001_001_085_001,8,8464.56,9522.63,s3://ego4d-iiith/videos/0589_001_022_001_001_085_001/0589_001_022_001_001_085_001_9.MP4
acc20eec-1a35-47f3-8f67-9fa51b7cbd98,0589_001_022_001_001_085_001,9,9522.63,10580.699999999999,s3://ego4d-iiith/videos/0589_001_022_001_001_085_001/0589_001_022_001_001_085_001_10.MP4
acc20eec-1a35-47f3-8f67-9fa51b7cbd98,0589_001_022_001_001_085_001,10,10580.699999999999,11638.769999999999,REDACTED
999755f8-ae42-4030-9e0d-ad2c5c470cb1,8_sid_2020_1026_143557_001,0,0.0,1501.0,s3://ego4d-utokyo/201026/8/sid_2020_1026_143557_001.MP4
9440d47e-8bd2-48a8-a85f-1ce407fd03b7,0298_007_053_001_004_039_002,0,0.0,1058.07,s3://ego4d-iiith/videos/0298_007_053_001_004_039_002/0298_007_053_001_004_039_002_1.MP4
9440d47e-8bd2-48a8-a85f-1ce407fd03b7,0298_007_053_001_004_039_002,1,1058.07,2116.14,REDACTED
9440d47e-8bd2-48a8-a85f-1ce407fd03b7,0298_007_053_001_004_039_002,2,2116.14,3174.21,s3://ego4d-iiith/videos/0298_007_053_001_004_039_002/0298_007_053_001_004_039_002_3.MP4
9440d47e-8bd2-48a8-a85f-1ce407fd03b7,0298_007_053_001_004_039_002,3,3174.21,3971.01,s3://ego4d-iiith/videos/0298_007_053_001_004_039_002/0298_007_053_001_004_039_002_4.MP4
cd7c3bc6-24df-465c-9b63-a7961a7558de,P42_0179,0,0.0,531.6,s3://ego4d-cmu/Participant 42/0179/CMU_GH010179_042_GOPRO8_05_CONSTRUCTION_09_10_2020.MP4
cd7c3bc6-24df-465c-9b63-a7961a7558de,P42_0179,1,531.6,1063.2,s3://ego4d-cmu/Participant 42/0179/CMU_GH020179_042_GOPRO8_05_CONSTRUCTION_09_10_2020.MP4
cd7c3bc6-24df-465c-9b63-a7961a7558de,P42_0179,2,1063.2,1594.8000000000002,s3://ego4d-cmu/Participant 42/0179/CMU_GH030179_042_GOPRO8_05_CONSTRUCTION_09_10_2020.MP4
cd7c3bc6-24df-465c-9b63-a7961a7558de,P42_0179,3,1594.8000000000002,1743.5000000000002,s3://ego4d-cmu/Participant 42/0179/CMU_GH040179_042_GOPRO8_05_CONSTRUCTION_09_10_2020.MP4
182ee74e-321c-4f06-b1f4-c00dd3b4ce0c,P8_0142,0,0.0,23.8,s3://ego4d-cmu/Participant 8/0142/CMU_GH010142_008_GOPRO8_12_MECHANIC_07_17_2020.MP4
862a26f0-1ca4-4e9d-87c0-84868a6495fe,unict_032_1080,0,0.0,44.07,s3://ego4d-unict/videos/unict_032_1080/imu_data/video_chunk_00.csv
862a26f0-1ca4-4e9d-87c0-84868a6495fe,unict_032_1080,1,0.0,44.07,s3://ego4d-unict/videos/unict_032_1080/mp4_data/video_chunk_00.mp4
862a26f0-1ca4-4e9d-87c0-84868a6495fe,unict_032_1080,2,44.07,88.14,REDACTED
862a26f0-1ca4-4e9d-87c0-84868a6495fe,unict_032_1080,3,88.14,486.40999999999997,s3://ego4d-unict/videos/unict_032_1080/mp4_data/video_chunk_02.mp4
862a26f0-1ca4-4e9d-87c0-84868a6495fe,unict_032_1080,4,88.14,486.40999999999997,s3://ego4d-unict/videos/unict_032_1080/imu_data/video_chunk_02.csv
f4c4c22e-2719-4897-87a8-bb754903eb01,0581_001_018_001_001_088_001,0,0.0,102.23,REDACTED
f4c4c22e-2719-4897-87a8-bb754903eb01,0581_001_018_001_001_088_001,1,102.23,204.46,s3://ego4d-iiith/videos/0581_001_018_001_001_088_001/0581_001_018_001_001_088_001_2.MP4
856cedd7-b753-4c4a-bc2e-24f5ca0d6f4b,034_0000_0655,0,0.0,531.6,s3://ego4d-kaust/batch1/034/034_0000_0655/videos/GH012655.mp4
856cedd7-b753-4c4a-bc2e-24f5ca0d6f4b,034_0000_0655,1,0.0,531.6,s3://ego4d-kaust/batch1/034/034_0000_0655/imu/GH012655-imu.csv
856cedd7-b753-4c4a-bc2e-24f5ca0d6f4b,034_0000_0655,2,531.6,1063.2,s3://ego4d-kaust/batch1/034/034_0000_0655/videos/GH022655.mp4
856cedd7-b753-4c4a-bc2e-24f5ca0d6f4b,034_0000_0655,3,531.6,1063.2,s3://ego4d-kaust/batch1/034/034_0000_0655/imu/GH022655-imu.csv
856cedd7-b753-4c4a-bc2e-24f5ca0d6f4b,034_0000_0655,4,1063.2,1594.85,s3://ego4d-kaust/batch1/034/034_0000_0655/imu/GH032655-imu.csv
856cedd7-b753-4c4a-bc2e-24f5ca0d6f4b,034_0000_0655,5,1063.2,1594.85,s3://ego4d-kaust/batch1/034/034_0000_0655/videos/GH032655.mp4
856cedd7-b753-4c4a-bc2e-24f5ca0d6f4b,034_0000_0655,6,1594.85,2126.5,s3://ego4d-kaust/batch1/034/034_0000_0655/imu/GH042655-imu.csv
856cedd7-b753-4c4a-bc2e-24f5ca0d6f4b,034_0000_0655,7,1594.85,2126.5,s3://ego4d-kaust/batch1/034/034_0000_0655/videos/GH042655.mp4
856cedd7-b753-4c4a-bc2e-24f5ca0d6f4b,034_0000_0655,8,2126.5,2658.15,s3://ego4d-kaust/batch1/034/034_0000_0655/imu/GH052655-imu.csv
856cedd7-b753-4c4a-bc2e-24f5ca0d6f4b,034_0000_0655,9,2126.5,2658.15,s3://ego4d-kaust/batch1/034/034_0000_0655/videos/GH052655.mp4
856cedd7-b753-4c4a-bc2e-24f5ca0d6f4b,034_0000_0655,10,2658.15,3189.75,s3://ego4d-kaust/batch1/034/034_0000_0655/imu/GH062655-imu.csv
856cedd7-b753-4c4a-bc2e-24f5ca0d6f4b,034_0000_0655,11,2658.15,3189.75,s3://ego4d-kaust/batch1/034/034_0000_0655/videos/GH062655.mp4
856cedd7-b753-4c4a-bc2e-24f5ca0d6f4b,034_0000_0655,12,3189.75,3721.35,s3://ego4d-kaust/batch1/034/034_0000_0655/videos/GH072655.mp4
856cedd7-b753-4c4a-bc2e-24f5ca0d6f4b,034_0000_0655,13,3189.75,3721.35,s3://ego4d-kaust/batch1/034/034_0000_0655/imu/GH072655-imu.csv
856cedd7-b753-4c4a-bc2e-24f5ca0d6f4b,034_0000_0655,14,3721.35,4102.0,s3://ego4d-kaust/batch1/034/034_0000_0655/videos/GH082655.mp4
856cedd7-b753-4c4a-bc2e-24f5ca0d6f4b,034_0000_0655,15,3721.35,4102.0,s3://ego4d-kaust/batch1/034/034_0000_0655/imu/GH082655-imu.csv
370c0ea2-3fad-4477-9556-66ab376b6522,0175_007_086_002_006_025_001,0,0.0,1058.07,s3://ego4d-iiith/videos/0175_007_086_002_006_025_001/0175_007_086_002_006_025_001_1.MP4
370c0ea2-3fad-4477-9556-66ab376b6522,0175_007_086_002_006_025_001,1,1058.07,2116.14,REDACTED
370c0ea2-3fad-4477-9556-66ab376b6522,0175_007_086_002_006_025_001,2,2116.14,3174.21,REDACTED
370c0ea2-3fad-4477-9556-66ab376b6522,0175_007_086_002_006_025_001,3,3174.21,4232.28,REDACTED
370c0ea2-3fad-4477-9556-66ab376b6522,0175_007_086_002_006_025_001,4,4232.28,5290.349999999999,REDACTED
370c0ea2-3fad-4477-9556-66ab376b6522,0175_007_086_002_006_025_001,5,5290.349999999999,6348.419999999999,REDACTED
370c0ea2-3fad-4477-9556-66ab376b6522,0175_007_086_002_006_025_001,6,6348.419999999999,7406.489999999999,REDACTED
370c0ea2-3fad-4477-9556-66ab376b6522,0175_007_086_002_006_025_001,7,7406.489999999999,8464.56,REDACTED
370c0ea2-3fad-4477-9556-66ab376b6522,0175_007_086_002_006_025_001,8,8464.56,9522.63,s3://ego4d-iiith/videos/0175_007_086_002_006_025_001/0175_007_086_002_006_025_001_9.MP4
370c0ea2-3fad-4477-9556-66ab376b6522,0175_007_086_002_006_025_001,9,9522.63,10580.699999999999,REDACTED
370c0ea2-3fad-4477-9556-66ab376b6522,0175_007_086_002_006_025_001,10,10580.699999999999,11638.769999999999,REDACTED
370c0ea2-3fad-4477-9556-66ab376b6522,0175_007_086_002_006_025_001,11,11638.769999999999,12209.839999999998,s3://ego4d-iiith/videos/0175_007_086_002_006_025_001/0175_007_086_002_006_025_001_12.MP4
370c0ea2-3fad-4477-9556-66ab376b6522,0175_007_086_002_006_025_001,12,12209.839999999998,12780.909999999998,REDACTED
370c0ea2-3fad-4477-9556-66ab376b6522,0175_007_086_002_006_025_001,13,12780.909999999998,13351.979999999998,REDACTED
370c0ea2-3fad-4477-9556-66ab376b6522,0175_007_086_002_006_025_001,14,13351.979999999998,13923.049999999997,REDACTED
370c0ea2-3fad-4477-9556-66ab376b6522,0175_007_086_002_006_025_001,15,13923.049999999997,14494.119999999997,REDACTED
370c0ea2-3fad-4477-9556-66ab376b6522,0175_007_086_002_006_025_001,16,14494.119999999997,15552.189999999997,s3://ego4d-iiith/videos/0175_007_086_002_006_025_001/0175_007_086_002_006_025_001_17.MP4
370c0ea2-3fad-4477-9556-66ab376b6522,0175_007_086_002_006_025_001,17,15552.189999999997,16610.26,REDACTED
370c0ea2-3fad-4477-9556-66ab376b6522,0175_007_086_002_006_025_001,18,16610.26,17668.329999999998,REDACTED
95673c4c-9c12-4eba-949b-9bd7a29d299d,subject00013_video00016,0,0.0,163.4,s3://ego4d-minnesota/subject00013/video00016/part000.MP4
86ebad37-486c-4687-b50e-67627a4be7a2,subject00033_video00004,0,0.0,300.03,s3://ego4d-minnesota/subject00033/video00004/part000.MP4
86ebad37-486c-4687-b50e-67627a4be7a2,subject00033_video00004,1,300.03,600.03,s3://ego4d-minnesota/subject00033/video00004/part001.MP4
86ebad37-486c-4687-b50e-67627a4be7a2,subject00033_video00004,2,600.03,900.03,s3://ego4d-minnesota/subject00033/video00004/part002.MP4
86ebad37-486c-4687-b50e-67627a4be7a2,subject00033_video00004,3,900.03,1200.06,s3://ego4d-minnesota/subject00033/video00004/part003.MP4
86ebad37-486c-4687-b50e-67627a4be7a2,subject00033_video00004,4,1200.06,1500.09,s3://ego4d-minnesota/subject00033/video00004/part004.MP4
86ebad37-486c-4687-b50e-67627a4be7a2,subject00033_video00004,5,1500.09,1800.09,s3://ego4d-minnesota/subject00033/video00004/part005.MP4
86ebad37-486c-4687-b50e-67627a4be7a2,subject00033_video00004,6,1800.09,1800.22,s3://ego4d-minnesota/subject00033/video00004/part006.MP4
38d9b803-a91f-4df5-8d3d-9b3d206cf5cf,3_sid_2020_1109_114913_001,0,0.0,783.17,s3://ego4d-utokyo/201109/3/sid_2020_1109_114913_001.MP4
e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b,unict_015_0329,0,0.0,531.07,s3://ego4d-unict/videos/unict_015_0329/mp4_data/video_chunk_00.mp4
e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b,unict_015_0329,1,0.0,531.07,videos/unict_015_0329/imu_data/video_chunk_00.csv
e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b,unict_015_0329,2,531.07,1063.14,s3://ego4d-unict/videos/unict_015_0329/mp4_data/video_chunk_01.mp4
e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b,unict_015_0329,3,531.07,1063.14,videos/unict_015_0329/imu_data/video_chunk_01.csv
e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b,unict_015_0329,4,1063.14,1140.71,videos/unict_015_0329/imu_data/video_chunk_02.csv
e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b,unict_015_0329,5,1063.14,1140.71,s3://ego4d-unict/videos/unict_015_0329/mp4_data/video_chunk_02.mp4
38635888-7149-403b-8601-e3862b1ee8dc,062_0715_0189,0,0.0,531.56,s3://ego4d-kaust/batch2/062/062_0715_0189/videos/GH010189.mp4
38635888-7149-403b-8601-e3862b1ee8dc,062_0715_0189,1,0.0,531.56,s3://ego4d-kaust/batch2/062/062_0715_0189/imu/GH010189-imu.csv
38635888-7149-403b-8601-e3862b1ee8dc,062_0715_0189,2,531.56,1063.12,s3://ego4d-kaust/batch2/062/062_0715_0189/videos/GH020189.mp4
38635888-7149-403b-8601-e3862b1ee8dc,062_0715_0189,3,1063.12,1594.6599999999999,s3://ego4d-kaust/batch2/062/062_0715_0189/videos/GH030189.mp4
38635888-7149-403b-8601-e3862b1ee8dc,062_0715_0189,4,1594.6599999999999,2126.2599999999998,s3://ego4d-kaust/batch2/062/062_0715_0189/videos/GH040189.mp4
38635888-7149-403b-8601-e3862b1ee8dc,062_0715_0189,5,2126.2599999999998,2657.8599999999997,s3://ego4d-kaust/batch2/062/062_0715_0189/videos/GH050189.mp4
38635888-7149-403b-8601-e3862b1ee8dc,062_0715_0189,6,2657.8599999999997,3189.4599999999996,s3://ego4d-kaust/batch2/062/062_0715_0189/videos/GH060189.mp4
38635888-7149-403b-8601-e3862b1ee8dc,062_0715_0189,7,3189.4599999999996,3454.99,s3://ego4d-kaust/batch2/062/062_0715_0189/videos/GH070189.mp4
93232ea0-b8eb-4df8-85b8-e8ff189b41f2,0677_007_085_001_004_098_002,0,0.0,296.81,s3://ego4d-iiith/videos/0677_007_085_001_004_098_002/0677_007_085_001_004_098_002_1.MP4
22ac65b4-ff48-48aa-baa1-2d9a2fd4965f,P44_0066,0,0.0,531.6,s3://ego4d-cmu/Participant 44/0066/CMU_GH010066_044_GOPRO8_06_CROCHET_09_17_2020.MP4
22ac65b4-ff48-48aa-baa1-2d9a2fd4965f,P44_0066,1,531.6,1063.2,s3://ego4d-cmu/Participant 44/0066/CMU_GH020066_044_GOPRO8_06_CROCHET_09_17_2020.MP4
22ac65b4-ff48-48aa-baa1-2d9a2fd4965f,P44_0066,2,1063.2,1594.8000000000002,s3://ego4d-cmu/Participant 44/0066/CMU_GH030066_044_GOPRO8_06_CROCHET_09_17_2020.MP4
22ac65b4-ff48-48aa-baa1-2d9a2fd4965f,P44_0066,3,1594.8000000000002,2126.4,s3://ego4d-cmu/Participant 44/0066/CMU_GH040066_044_GOPRO8_06_CROCHET_09_17_2020.MP4
22ac65b4-ff48-48aa-baa1-2d9a2fd4965f,P44_0066,4,2126.4,2658.0,s3://ego4d-cmu/Participant 44/0066/CMU_GH050066_044_GOPRO8_06_CROCHET_09_17_2020.MP4
22ac65b4-ff48-48aa-baa1-2d9a2fd4965f,P44_0066,5,2658.0,3189.6,s3://ego4d-cmu/Participant 44/0066/CMU_GH060066_044_GOPRO8_06_CROCHET_09_17_2020.MP4
22ac65b4-ff48-48aa-baa1-2d9a2fd4965f,P44_0066,6,3189.6,3721.2,s3://ego4d-cmu/Participant 44/0066/CMU_GH070066_044_GOPRO8_06_CROCHET_09_17_2020.MP4
22ac65b4-ff48-48aa-baa1-2d9a2fd4965f,P44_0066,7,3721.2,3964.2,s3://ego4d-cmu/Participant 44/0066/CMU_GH080066_044_GOPRO8_06_CROCHET_09_17_2020.MP4
d3a0899e-2093-454c-9f65-30087883193a,P21_0004,0,0.0,531.07,s3://ego4d-cmu/Participant 21/0004/CMU_GH010004_021_GOPRO7_13_YARDWORK_07_24_2020.mp4
d3a0899e-2093-454c-9f65-30087883193a,P21_0004,1,531.07,1062.67,s3://ego4d-cmu/Participant 21/0004/CMU_GH020004_021_GOPRO7_13_YARDWORK_07_24_2020.MP4
d3a0899e-2093-454c-9f65-30087883193a,P21_0004,2,1062.67,1593.7400000000002,s3://ego4d-cmu/Participant 21/0004/CMU_GH030004_021_GOPRO7_13_YARDWORK_07_24_2020.mp4
d3a0899e-2093-454c-9f65-30087883193a,P21_0004,3,1593.7400000000002,2124.8100000000004,s3://ego4d-cmu/Participant 21/0004/CMU_GH040004_021_GOPRO7_13_YARDWORK_07_24_2020.mp4
d3a0899e-2093-454c-9f65-30087883193a,P21_0004,4,2124.8100000000004,2655.8800000000006,s3://ego4d-cmu/Participant 21/0004/CMU_GH050004_021_GOPRO7_13_CONSTRUCTION_07_24_2020.mp4
d3a0899e-2093-454c-9f65-30087883193a,P21_0004,5,2655.8800000000006,3187.4800000000005,s3://ego4d-cmu/Participant 21/0004/CMU_GH060004_021_GOPRO7_13_CONSTRUCTION_07_24_2020.MP4
d3a0899e-2093-454c-9f65-30087883193a,P21_0004,6,3187.4800000000005,3718.5500000000006,s3://ego4d-cmu/Participant 21/0004/CMU_GH070004_021_GOPRO7_13_CONSTRUCTION_07_24_2020.mp4
d3a0899e-2093-454c-9f65-30087883193a,P21_0004,7,3718.5500000000006,3720.4500000000007,s3://ego4d-cmu/Participant 21/0004/CMU_GH080004_021_GOPRO7_13_YARDWORK_07_24_2020.MP4
082db032-f3f2-408b-a116-84d62f673915,0228_001_018_001_004_036_001,0,0.0,1058.07,s3://ego4d-iiith/videos/0228_001_018_001_004_036_001/0228_001_018_001_004_036_001_1.MP4
082db032-f3f2-408b-a116-84d62f673915,0228_001_018_001_004_036_001,1,1058.07,2116.14,s3://ego4d-iiith/videos/0228_001_018_001_004_036_001/0228_001_018_001_004_036_001_2.MP4
082db032-f3f2-408b-a116-84d62f673915,0228_001_018_001_004_036_001,2,2116.14,3174.21,s3://ego4d-iiith/videos/0228_001_018_001_004_036_001/0228_001_018_001_004_036_001_3.MP4
082db032-f3f2-408b-a116-84d62f673915,0228_001_018_001_004_036_001,3,3174.21,4051.61,s3://ego4d-iiith/videos/0228_001_018_001_004_036_001/0228_001_018_001_004_036_001_4.MP4
7c0c0057-3bbc-40ef-a91e-4d6e1a637642,P39_0098,0,0.0,531.07,s3://ego4d-cmu/Participant 39/0098/CMU_GH010098_039_GOPRO8_09_CARPENTERY_10_06_2020.mp4
7c0c0057-3bbc-40ef-a91e-4d6e1a637642,P39_0098,1,531.07,1062.67,s3://ego4d-cmu/Participant 39/0098/CMU_GH020098_039_GOPRO8_09_CARPENTERY_10_06_2020.MP4
7c0c0057-3bbc-40ef-a91e-4d6e1a637642,P39_0098,2,1062.67,1594.27,s3://ego4d-cmu/Participant 39/0098/CMU_GH030098_039_GOPRO8_09_CARPENTERY_10_06_2020.MP4
7c0c0057-3bbc-40ef-a91e-4d6e1a637642,P39_0098,3,1594.27,2125.87,s3://ego4d-cmu/Participant 39/0098/CMU_GH040098_039_GOPRO8_09_CARPENTERY_10_06_2020.MP4
7c0c0057-3bbc-40ef-a91e-4d6e1a637642,P39_0098,4,2125.87,2642.37,s3://ego4d-cmu/Participant 39/0098/CMU_GH050098_039_GOPRO8_09_CARPENTERY_10_06_2020.mp4
96e3caaa-e563-4c28-b123-021db8fd26b1,unict_038_0641,0,0.0,355.83,s3://ego4d-unict/videos/unict_038_0641/mp4_data/video_chunk_00.mp4
96e3caaa-e563-4c28-b123-021db8fd26b1,unict_038_0641,1,0.0,355.83,videos/unict_038_0641/imu_data/video_chunk_00.csv
97bf112a-734e-4cc2-af2a-d689fa3f1011,P50_3050,0,0.0,531.6,s3://ego4d-cmu/Participant 50/3050/CMU_GH00503050_050_GOPRO8_12_CARPENTERY_10_20_2020.MP4
97bf112a-734e-4cc2-af2a-d689fa3f1011,P50_3050,1,531.6,1063.2,s3://ego4d-cmu/Participant 50/3050/CMU_GH0103050_050_GOPRO8_12_CARPENTERY_10_20_2020.MP4
97bf112a-734e-4cc2-af2a-d689fa3f1011,P50_3050,2,1063.2,1594.8000000000002,s3://ego4d-cmu/Participant 50/3050/CMU_GH0203050_050_GOPRO8_12_CARPENTERY_10_20_2020.MP4
97bf112a-734e-4cc2-af2a-d689fa3f1011,P50_3050,3,1594.8000000000002,2126.4,s3://ego4d-cmu/Participant 50/3050/CMU_GH0303050_050_GOPRO8_12_CARPENTERY_10_20_2020.MP4
